Date,Open,High,Low,Close,Volume
2004-08-06,180.82,182.11,179,179.63,146085
2004-08-09,179.59,182.29,178.06,181.01,143984
2004-08-10,182.34,189.49,181.92,188.83,344787
2004-08-11,189.84,193.37,187.11,191.02,256253
2004-08-12,192.03,195.72,184.54,186.19,223486
2004-08-13,183.76,187.67,183.1,185.86,88429
2004-08-16,185.68,189.95,183.97,188,78556
2004-08-17,187.59,192.35,186.96,189.96,121615
2004-08-18,190.33,190.94,187.87,188.94,97881
2004-08-19,189.67,193.3,188.9,190.12,169401
2004-08-20,189.49,190.3,187.1,189.15,88849
2004-08-23,190.43,192.88,188.15,191.88,126868
2004-08-24,192.25,193.1,191.24,191.38,96832
2004-08-25,191.03,193.05,190.92,193.05,72990
2004-08-26,193.3,194.91,191.55,194.15,89479
2004-08-27,194.25,195.19,191.86,192.66,50936
2004-08-30,193.07,194.99,190.64,194.14,93574
2004-08-31,194.1,194.7,191.02,191.13,121931
2004-09-01,191.67,192.35,188.73,191.86,98195
2004-09-02,191.39,194.39,190.97,193.73,130858
2004-09-03,193.05,194.53,191.12,192.35,176436
2004-09-06,193.2,194.71,188.54,193.76,104182
2004-09-07,194.05,198.71,192.46,197.42,153437
2004-09-08,197.95,199.97,195.69,199.35,200802
2004-09-09,198.22,198.62,196.52,197.95,77611
2004-09-10,198.76,198.76,196.64,197.93,57973
2004-09-13,198.15,205.64,196.76,205.64,204478
2004-09-14,204.91,205.38,200.92,201.27,153962
2004-09-15,200.05,205.56,199.22,200.55,238399
2004-09-16,200.55,208.9,200.5,207.11,182423
2004-09-17,208.25,212.28,206.2,207.57,495913
2004-09-20,206.24,208.39,203.28,204.91,86012
2004-09-21,204.91,207.91,203.35,207.4,90528
2004-09-22,206.39,210.86,206.15,207.57,163308
2004-09-23,206.65,207.57,204.25,206.62,126026
2004-09-24,205.1,205.58,201.49,204.39,202377
2004-09-27,203.78,204.6,202.34,204,56292
2004-09-28,204.52,204.52,200.55,202.05,89268
2004-09-29,202.39,203.78,200.95,202,93260
2004-09-30,203.68,205.95,202.05,205.4,116155
2004-10-01,205.59,208.54,205.28,207.09,106597
2004-10-04,207.72,210.93,205.66,209.04,150496
2004-10-05,209.38,211.48,206.15,206.15,128022
2004-10-06,206.15,208.3,204.25,205.33,58078
2004-10-07,206.72,207.06,204.33,204.72,61438
2004-10-08,204.2,204.78,200.07,203.59,122560
2004-10-11,203.88,204.7,201.16,202.8,88639
2004-10-12,202.34,202.76,200.49,200.53,68265
2004-10-13,201.24,202.29,196.77,199.78,120775
2004-10-14,198.52,201,197.1,200.12,53037
2004-10-15,199.81,204.44,199.44,204.44,101871
2004-10-18,204.72,204.72,195.67,197.01,402025
2004-10-19,198.48,198.59,189.5,195.72,353398
2004-10-20,195.91,197.84,195.01,196.27,156062
2004-10-21,196.25,196.77,191.38,194.77,158268
2004-10-22,193.97,194.96,189.6,189.64,178957
2004-10-25,186.64,188.88,184.04,186.97,108172
2004-10-26,187.61,190.92,187.61,190.01,139258
2004-10-27,190.44,193.82,190.44,193.57,151021
2004-10-28,195.96,196.63,187.74,187.78,291225
2004-10-29,186.64,188.71,180.26,186.91,738198
2004-11-01,188.44,194.53,187.59,194.53,248482
2004-11-02,195.01,195.53,191.76,192.71,196601
2004-11-03,193.06,197.75,185.68,196.96,307609
2004-11-04,196.63,197.57,194.25,195.59,74040
2004-11-05,196.96,199.31,195.45,197.38,79712
2004-11-08,197.1,199.09,196.35,197.98,54715
2004-11-09,196.45,197.64,195.59,196.07,60912
2004-11-10,196.93,198.28,195.2,198.05,106913
2004-11-11,198.29,199.76,196.8,199,99981
2004-11-12,199.87,200.4,197.11,197.2,38438
2004-11-15,197.1,198.53,195.67,197.1,98195
2004-11-16,197.48,197.48,192.97,193.62,138105
2004-11-17,193.3,199.97,193,199.77,139784
2004-11-18,198.63,201.38,198.06,199.58,88639
2004-11-19,198.76,199.01,196.64,197.25,77926
2004-11-22,196.63,197.96,194.26,196.05,78660
2004-11-23,195.72,196.56,194.4,195.2,92315
2004-11-24,196.13,199.25,195.91,197.59,117939
2004-11-25,198.05,199.97,196.37,198.67,48415
2004-11-26,199.44,199.44,196.72,196.91,61438
2004-11-29,196.58,198.67,196.36,198.07,84333
2004-11-30,199.4,199.4,196.82,197.4,62803
2004-12-01,196.04,204.92,195.81,202.34,191139
2004-12-02,204.24,204.52,199.49,200.44,122455
2004-12-03,200.17,202.14,199.51,199.81,67424
2004-12-06,199.49,201.56,197.1,198.05,92841
2004-12-07,198.05,200.4,196.26,196.92,67424
2004-12-08,197.09,197.1,194.77,195.2,99877
2004-12-09,195.58,195.58,189.1,190.44,225483
2004-12-10,189.59,192.35,189.59,190.06,86224
2004-12-13,189.96,191.11,187.59,188.91,106283
2004-12-14,188.91,190.34,185.1,185.69,142199
2004-12-15,185.26,186.1,180.08,183.77,404649
2004-12-16,183.77,186.21,183.29,183.29,308659
2004-12-17,185.2,191.29,183.39,189.48,359279
2004-12-20,188.54,191.24,188.14,188.34,159423
2004-12-21,189.3,192.35,188.34,192.35,138945
2004-12-22,191.96,194.96,191.82,192.54,132538
2004-12-23,194.05,195,192.94,194.05,47260
2004-12-27,194.71,194.71,190.44,193.58,40748
2004-12-28,194.35,194.35,191.38,192.81,26780
2004-12-29,192.44,192.82,188.54,189.67,66688
2004-12-30,189.96,192.63,188.65,192.63,63748
2005-01-03,192.63,198.53,192.63,196.69,151232
2005-01-04,196.15,196.63,192.02,193.1,90739
2005-01-05,192.81,193.3,191.06,192.15,76981
2005-01-06,192.81,193.29,191.58,192.87,80656
2005-01-07,192.81,194.53,191.38,191.85,85067
2005-01-10,191.38,192.8,189.96,190.34,117520
2005-01-11,191.19,191.19,185.1,185.22,199858
2005-01-12,186.95,186.95,174.97,176.44,1154296
2005-01-13,177.35,180.8,175.68,179.96,375872
2005-01-14,179.05,181.51,178.28,180.1,118780
2005-01-17,180.63,180.69,177.01,179.4,109643
2005-01-18,179.49,179.96,176.5,179.26,187148
2005-01-19,179.59,180.68,178.29,179.06,132538
2005-01-20,178.65,178.81,173.21,173.87,354134
2005-01-21,172.82,174.06,168.63,173.53,392572
2005-01-24,174.73,181.83,174.73,181.83,369886
2005-01-25,181.51,183.96,181.21,181.87,249216
2005-01-26,182.34,182.78,177.21,178.26,149656
2005-01-27,178.05,178.95,176.02,178.1,176436
2005-01-28,177.64,180.4,177.64,179.73,144510
2005-01-31,180.13,180.82,178.76,180.05,150601
2005-02-01,179.74,181.77,179.36,179.36,85697
2005-02-02,180.44,180.44,176.54,177.48,130962
2005-02-03,177.83,178.33,175.16,177.83,128651
2005-02-04,178.15,181.29,176.98,180.92,219391
2005-02-07,181.87,187.49,170.45,174.21,1424619
2005-02-08,173.68,178.4,173.11,178.03,495808
2005-02-09,177.58,177.59,171.4,173.3,364006
2005-02-10,172,173.3,167.6,169.39,551154
2005-02-11,166.91,170.21,163.3,169.74,595473
2005-02-14,168.53,171.4,167.69,169.7,97881
2005-02-15,169.24,174.71,168.84,173.78,243546
2005-02-16,176.04,179.14,175.58,177.46,448863
2005-02-17,177.88,178.52,175.39,176.24,236088
2005-02-18,175.39,177.57,174.01,176.63,216450
2005-02-21,176.91,177.97,175.39,175.39,93364
2005-02-22,174.76,176,173.78,175.9,145035
2005-02-23,173.4,175.15,172.78,173.75,130542
2005-02-24,173.3,173.67,169.49,170.06,248902
2005-02-25,171.35,171.39,169.01,169.68,178328
2005-02-28,169.49,170.35,168.53,169.48,188620
2005-03-01,168.3,170.41,168.21,169.96,200382
2005-03-02,170.45,170.45,169.01,169.96,100716
2005-03-03,169.29,170.96,169.23,169.83,154172
2005-03-04,169.51,170.01,166.86,168.57,248482
2005-03-07,169.49,169.49,168.25,169.15,199962
2005-03-08,169.43,169.78,168.34,168.71,132747
2005-03-09,168.45,176.15,168.45,173.4,406856
2005-03-10,172.84,175.91,172.84,175.05,271902
2005-03-11,175.73,176.42,174.24,175.15,172760
2005-03-14,176.04,179.34,175.68,178.53,262134
2005-03-15,179.29,179.29,176.37,177.59,256043
2005-03-16,177.11,178.27,175.25,176.7,236406
2005-03-17,176.15,176.9,175.15,176.34,214980
2005-03-18,177.35,179,176.16,176.58,140833
2005-03-21,177.59,179.87,176.15,177.1,86224
2005-03-22,177.5,178.87,176.45,178.28,79816
2005-03-23,177.41,179.46,176.63,178.63,113844
2005-03-24,178.15,179.96,178.15,178.47,126026
2005-03-29,178.47,178.77,176.73,178.34,159844
2005-03-30,178.7,185.6,178.6,185.2,431323
2005-03-31,183.02,186.44,183,183.9,234828
2005-04-01,182.15,185.72,181.21,184.96,206053
2005-04-04,183.68,184.26,182.25,183,143460
2005-04-05,184.11,185.88,183.16,184.63,161628
2005-04-06,185.58,187.96,184.72,186.64,272637
2005-04-07,185.2,186.63,184.85,185.44,206895
2005-04-08,185.2,186.64,184.26,185.68,201011
2005-04-11,184.67,186.13,184.3,185.1,109747
2005-04-12,184.26,188.96,183.87,187,221175
2005-04-13,186.25,186.25,184.01,185,221490
2005-04-14,184.63,184.81,183.11,183.94,87905
2005-04-15,181.87,183.1,180.6,182.24,220337
2005-04-18,180.46,180.82,178.06,179.6,330400
2005-04-19,180.9,182.6,180.9,181.77,125082
2005-04-20,182.81,184.56,182.48,183.45,123085
2005-04-21,182.1,184.03,182.1,183.7,158056
2005-04-22,184.26,185.3,184.16,184.28,101135
2005-04-25,182.91,184.26,181.69,182.81,330504
2005-04-26,179.16,179.96,177.59,178.68,902452
2005-04-27,178.06,178.07,171.86,173.09,530884
2005-04-28,173.3,174.38,171.86,172.82,214769
2005-04-29,170.91,171.58,168.7,169.91,221595
2005-05-02,170.45,176.11,170.11,174.32,190298
2005-05-03,173.47,177.27,172.37,175.1,98195
2005-05-04,174.96,175.28,169.11,173.21,189774
2005-05-05,174.25,175.66,172.91,174.9,51777
2005-05-06,173.78,176.06,172.65,172.98,80236
2005-05-09,171.4,173.86,169.96,173.86,113107
2005-05-10,180.83,184.91,179.1,183.45,555145
2005-05-11,182.86,188.06,182.06,188.06,381334
2005-05-12,188.34,192.44,187.59,192.05,347938
2005-05-13,190.64,190.92,187.12,190.2,220756
2005-05-16,188.58,190.29,188.3,189.2,59128
2005-05-17,190.42,190.42,187.33,187.91,124766
2005-05-18,187.78,189.71,187.1,189,147765
2005-05-19,189.37,191.42,188.82,191.28,95779
2005-05-20,192.13,193.76,189.74,190.92,80447
2005-05-23,191.86,192.76,190.49,190.92,80027
2005-05-24,191.38,192.03,188.15,190.54,87272
2005-05-25,190.92,191.38,188.99,189.71,57132
2005-05-26,190.44,192.36,188.72,192.05,92944
2005-05-27,191.48,193.3,189.66,191.97,62172
2005-05-30,194.25,194.25,191.63,193.74,30666
2005-05-31,192.31,199.01,192.2,196.02,181478
2005-06-01,194.35,198.53,194.35,198.06,109433
2005-06-02,198.47,198.47,196.73,196.77,100820
2005-06-03,196.73,198.52,196.54,197.57,82968
2005-06-06,198,198.03,195.28,197.62,79502
2005-06-07,197.1,202.24,196.63,198.81,157636
2005-06-08,199.25,199.25,197.77,198.65,60491
2005-06-09,198.71,198.96,197.68,198.33,59547
2005-06-10,199.97,200.91,198.62,199.48,61964
2005-06-13,199.49,203.12,198.05,199.97,138105
2005-06-14,199.97,200.35,195.49,197.09,72360
2005-06-15,198.13,200.2,196.27,196.72,58183
2005-06-16,196.77,199.01,196.77,198.05,40118
2005-06-17,197.2,199.01,196.29,197.69,101555
2005-06-20,199.01,199.01,195.49,196.05,61333
2005-06-21,195.59,197.57,195.59,197.09,50620
2005-06-22,196.67,197.67,196.13,197.53,51040
2005-06-23,197.53,201.38,196.76,199.01,130018
2005-06-24,197.1,198.41,195.26,196.35,79397
2005-06-27,196.15,197.3,190.67,191.38,102292
2005-06-28,191.38,198.52,191.38,194.72,83807
2005-06-29,197.09,197.09,194.25,194.7,47050
2005-06-30,195.18,196.75,192.67,194.89,58498
2005-07-01,194.89,196.87,193.77,196.15,73936
2005-07-04,196.15,199.35,195.31,198.74,94940
2005-07-05,199.01,199.01,195.2,196.69,54821
2005-07-06,196.19,199.77,196.19,198.04,63117
2005-07-07,198.62,200.25,192.54,197.77,242811
2005-07-08,198.53,201.95,198.53,201.28,134113
2005-07-11,202.24,210.42,202.05,206.55,236930
2005-07-12,207.86,209,204.98,207.39,148185
2005-07-13,206.44,209.47,206.44,208.95,145769
2005-07-14,208.81,209.51,206.67,208.12,96725
2005-07-15,208.06,211.38,207.98,210.01,146926
2005-07-18,209.82,212.26,209.71,210.5,92944
2005-07-19,210.99,223.77,209.99,221.07,371463
2005-07-20,220.8,221.97,217.12,219.29,189461
2005-07-21,218.42,222.12,216.67,219,320106
2005-07-22,218.04,218.66,214.55,216.81,174968
2005-07-25,216.11,217.1,214.76,216.44,114473
2005-07-26,216.72,220.43,214.5,214.61,216135
2005-07-27,217.91,226.62,196.15,204.72,2045825
2005-07-28,204.24,206.14,199.49,202.48,728432
2005-07-29,199.97,201.32,195.69,196.82,365686
2005-08-01,196.23,199.01,192.81,194.43,218761
2005-08-02,196.15,198.53,194.62,197.1,240814
2005-08-03,201.85,210.52,200.92,204.72,583396
2005-08-04,203.97,206.67,201.1,202.96,289859
2005-08-05,201.85,203.78,199.17,201.51,279358
2005-08-08,202.74,203.72,201.43,202.36,141253
2005-08-09,204.37,208.01,203.58,205.66,206895
2005-08-10,205.66,206.9,205.21,206.14,134217
2005-08-11,204.72,205.56,204.16,204.16,88533
2005-08-12,204.16,205.28,202.95,203.67,75511
2005-08-15,203.78,204.72,199.56,201.71,101240
2005-08-16,202.44,203.3,200.64,201.85,103762
2005-08-17,199.12,200.82,197.8,198.71,128862
2005-08-18,198.58,201.43,198.58,199.68,100611
2005-08-19,199.97,201.8,199.41,201.24,44110
2005-08-22,200.92,203.69,200.73,201.95,61333
2005-08-23,201.95,203.28,200.44,201.61,81392
2005-08-24,200.45,203.61,200.45,203.3,84017
2005-08-25,202.95,205.49,201.27,201.43,113213
2005-08-26,206.34,207.56,202.6,203.01,226426
2005-08-29,201.42,205.15,201.41,204.02,79397
2005-08-30,204.32,206.62,203.04,203.25,105548
2005-08-31,202.96,210.26,202.96,209,201118
2005-09-01,209,217.01,207.96,216.01,224012
2005-09-02,213.76,217.01,213.39,214.23,187148
2005-09-05,214.23,215.1,213.76,214.47,63957
2005-09-06,214.47,215.19,213.63,214.09,98827
2005-09-07,214.6,219.31,214.32,218.2,103132
2005-09-08,217.15,218.52,216.16,216.62,111954
2005-09-09,224.24,227.43,217.35,219.38,352347
2005-09-12,221.66,221.66,219.06,219.59,88953
2005-09-13,220.07,220.07,214.54,215.67,99981
2005-09-14,214.54,216.49,213.47,215.02,87168
2005-09-15,214.59,215.22,214.53,215.22,111639
2005-09-16,214.49,215.3,208.39,213.78,143564
2005-09-19,209.4,219.77,208.69,214.86,177803
2005-09-20,214.86,217.38,212.37,213.13,82653
2005-09-21,213.76,214.82,212.35,212.98,51040
2005-09-22,211.98,215.05,211.98,212.46,89059
2005-09-23,212.82,212.89,209.96,210.72,75720
2005-09-26,211.77,214.6,211.39,212.84,57552
2005-09-27,213.3,213.75,211.02,211.91,50411
2005-09-28,213.66,219,211.39,218.08,112267
2005-09-29,217.5,218.4,213.8,215.82,66268
2005-09-30,216.87,217.76,213.29,214.97,60491
2005-10-03,215.53,216.96,213.75,214.58,50831
2005-10-04,216.57,217.48,214.61,216.25,41380
2005-10-05,215.67,215.67,212.15,212.99,74356
2005-10-06,211.39,211.8,207.11,209.47,152177
2005-10-07,208.27,211.06,208.27,210.15,47785
2005-10-10,210.15,212.35,209.66,210.2,43795
2005-10-11,210.45,212.3,209.81,210.9,28566
2005-10-12,209.95,210.44,208.06,209.5,37177
2005-10-13,208.14,208.68,205.48,206.62,57027
2005-10-14,205.66,206.62,203.31,203.4,102922
2005-10-17,204.67,206.99,200.25,204.74,194185
2005-10-18,206.37,207.24,204.12,206.62,82022
2005-10-19,204.72,205.19,201.14,202.44,148290
2005-10-20,202.82,204.46,198.09,198.97,160474
2005-10-21,198.06,200.2,194.88,198.7,108908
2005-10-24,198.71,201.28,197.86,200.35,73201
2005-10-25,201.71,204.07,200.49,201.13,68474
2005-10-26,199.02,202.03,199.02,199.42,37914
2005-10-27,198.6,200.66,195.2,196.59,70786
2005-10-28,194.48,196.01,193.02,194.25,118885
2005-10-31,195.31,202.81,195.31,201.13,101871
2005-11-01,201.91,202.4,199.97,201.77,37702
2005-11-02,201.9,207.95,200.35,207.57,132538
2005-11-03,210.44,212.63,207.79,210.66,170031
2005-11-04,214.23,217.47,211.61,215.73,246276
2005-11-07,215.73,217.48,211.39,215.88,70995
2005-11-08,217.56,217.56,214.02,214.71,61649
2005-11-09,215.2,215.2,212.77,213.55,76665
2005-11-10,215.19,215.55,213.83,214.19,79922
2005-11-11,214.72,215.96,214.23,214.71,88324
2005-11-14,214.71,215.67,214.28,214.71,54190
2005-11-15,214.71,216.16,213.76,215.22,44530
2005-11-16,214.71,216.16,210.71,211.01,71100
2005-11-17,212.82,214.71,211.63,213.06,53562
2005-11-18,213.39,216.91,213.39,216.07,77296
2005-11-21,217.11,218.13,214.52,217.14,72569
2005-11-22,218.04,220.58,217.11,220.34,84543
2005-11-23,220.91,222.95,220.49,222.09,101871
2005-11-24,222.39,222.81,219.96,220.23,70995
2005-11-25,220.91,221.37,217.22,217.86,70995
2005-11-28,218.04,222.81,218.04,218.36,96515
2005-11-29,219.01,222.05,218.81,220.4,51670
2005-11-30,219.14,221.2,217.7,217.98,43691
2005-12-01,217.45,220.91,215.39,219.96,106493
2005-12-02,219.15,224.71,219.15,224.44,123085
2005-12-05,223.87,228.52,223.87,227.1,140833
2005-12-06,225.67,227.57,221.86,222.32,134533
2005-12-07,222.8,223.5,219.97,221.71,84333
2005-12-08,221.29,225.15,218.04,223,131382
2005-12-09,223.77,223.77,220.18,220.95,49150
2005-12-12,221.37,222.47,220.07,222.47,45684
2005-12-13,222.78,224.97,220.29,223.22,47470
2005-12-14,228.52,235.19,227.57,231.47,559871
2005-12-15,230.52,231.27,229.26,230.9,68159
2005-12-16,229.1,232.73,229.1,231.38,91369
2005-12-19,232.39,233.09,230.91,233.09,55136
2005-12-20,233.08,233.71,230.55,231.2,90528
2005-12-21,230.42,231.41,223.7,226.82,208679
2005-12-22,227.46,231.67,226.66,229.42,88324
2005-12-23,229.87,232.81,229.87,231.85,31823
2005-12-27,233.04,233.33,232.04,232.33,34657
2005-12-28,232.33,236.63,232.33,236.14,79188
2005-12-29,236.62,238.91,233.87,237.09,52510
2005-12-30,237.4,237.4,233.3,234.71,25626
2006-01-02,235.32,239.01,234.71,238.84,18063
2006-01-03,238.91,240.78,235.91,238.05,96832
2006-01-04,239.06,239.17,236.38,237.61,64168
2006-01-05,238.21,239.57,233.29,234.23,106808
2006-01-06,234.01,236.09,232.81,235.48,48415
2006-01-09,237.08,237.09,232.81,233.29,75720
2006-01-10,231.37,236.36,229.8,230.42,114683
2006-01-11,231.2,232.91,229.97,232.62,60178
2006-01-12,233.22,233.22,231.19,232.17,58393
2006-01-13,232.16,233.05,228.64,229.17,64693
2006-01-16,229.39,232.26,228.69,231.76,42849
2006-01-17,230.42,239,229.9,239,160894
2006-01-18,237.08,247.08,235.19,238.91,387320
2006-01-19,243.1,248.47,240.42,244.95,189880
2006-01-20,244.28,245.66,236.15,238.38,78872
2006-01-23,237.09,241.84,235.85,240.22,95779
2006-01-24,239.34,242.5,239.34,241.23,59757
2006-01-25,245.33,246.46,243.21,246.46,66901
2006-01-26,247,254.14,246.62,250.71,111534
2006-01-27,251.38,255.04,251.38,252.72,110903
2006-01-30,251.85,256.12,251.85,255.66,66688
2006-01-31,257.93,257.93,247.76,247.76,117730
2006-02-01,249.47,258.66,245.1,258.04,140624
2006-02-02,260.39,261.6,249.48,251.39,140940
2006-02-03,252.66,256.15,248.12,253.27,139470
2006-02-06,253.05,255.17,251.85,253.27,77506
2006-02-07,255.03,255.03,247.78,249.48,75511
2006-02-08,248.49,250.38,246.93,250,79816
2006-02-09,251.32,255.52,249.99,255.42,101347
2006-02-10,252.9,281.86,252.9,276.12,588228
2006-02-13,283.75,287.47,276.36,276.36,222857
2006-02-14,274.31,282.57,269.99,274.1,192400
2006-02-15,279.92,281.85,274.43,279,162783
2006-02-16,281.73,286.88,280.89,286.37,143144
2006-02-17,288.08,292.29,282.67,284.68,155852
2006-02-20,282.99,287.09,280.9,287.09,110482
2006-02-21,288.03,291.38,285.91,286.17,127918
2006-02-22,286.79,294.11,285.75,290.9,98827
2006-02-23,292.15,294,288.01,291.28,91683
2006-02-24,290.54,294.2,286.15,287.57,112687
2006-02-27,291.37,293.72,289.48,290.15,127918
2006-02-28,292.63,293.26,286.89,287.38,224958
2006-03-01,287.55,292.32,287.51,290.61,59757
2006-03-02,292.95,297.45,288.05,290.92,175806
2006-03-03,289.37,296.99,289.2,294.19,103343
2006-03-06,295.18,298.53,293.08,295.61,85488
2006-03-07,295.09,296.52,290.61,291.27,116469
2006-03-08,293.09,293.09,278.52,281.28,170346
2006-03-09,284.26,285.66,281.38,284.12,54401
2006-03-10,284.65,287.62,283.75,287.58,47470
2006-03-13,288.51,294.12,288.51,292.87,58078
2006-03-14,292.6,300.17,290.61,297.02,107647
2006-03-15,299.48,305.42,298.22,302.79,139890
2006-03-16,303.75,304.51,293.73,298.02,95254
2006-03-17,302.79,306.49,300.89,301.57,123716
2006-03-20,304.53,309.44,296.57,298.05,140940
2006-03-21,298.89,300.81,293.55,297.06,135479
2006-03-22,299.9,299.9,294.16,297.11,88533
2006-03-23,297.92,304.32,297.08,300.88,102817
2006-03-24,298.53,303.75,298.06,299.47,73725
2006-03-27,300.89,300.89,295.28,295.28,69628
2006-03-28,298.74,298.89,292.34,292.43,71204
2006-03-29,293.26,295.18,285.15,292.39,138419
2006-03-30,292.32,295.89,291.49,295.18,39279
2006-03-31,296.27,298.32,293.64,297.52,49886
2006-04-03,301.32,303.52,297.82,300.71,110063
2006-04-04,299.8,301.73,296.25,297.01,54506
2006-04-05,299.85,300.88,295.66,295.67,99351
2006-04-06,298.03,300.29,294.51,299.65,54296
2006-04-07,300.78,300.78,293.58,294.21,53141
2006-04-10,295.57,297.72,295.18,295.39,56186
2006-04-11,297.06,298.97,295.29,297.07,84964
2006-04-12,296.6,297.16,289.5,289.5,79188
2006-04-13,291.62,299.48,291.38,295.2,67004
2006-04-18,296.88,298.52,291.52,292.98,51985
2006-04-19,296.6,302.31,293.74,300.89,59967
2006-04-20,302.69,302.69,295.18,296.54,85592
2006-04-21,299.31,301.36,298.03,301.36,101976
2006-04-24,301.36,304.25,298.52,303.74,49046
2006-04-25,305.18,314.69,305.18,312.31,168245
2006-04-26,312.27,314.23,311.08,312.31,91056
2006-04-27,313.27,316.12,300.9,310.12,144510
2006-04-28,306.6,312.55,294.65,304.25,270326
2006-05-02,302.2,306.6,296.6,302.69,156484
2006-05-03,302.21,307.42,302.21,307,155537
2006-05-04,309.27,310.64,303.93,304.55,84017
2006-05-05,306.05,314.23,306.05,314.23,131487
2006-05-08,312.31,314.69,310.6,314.23,79922
2006-05-09,315.18,318.51,313.27,316.84,107228
2006-05-10,316.61,318.98,314.23,317.18,109433
2006-05-11,317.84,322.03,310.93,311.37,79188
2006-05-12,310.04,310.79,300.05,301.3,141779
2006-05-15,300.43,300.43,288.72,297.55,150180
2006-05-16,297.07,297.07,290.61,293.09,99666
2006-05-17,293,298.8,288.33,288.82,152386
2006-05-18,283.61,284.51,271.37,281.14,181373
2006-05-19,280.79,285.66,280.41,282.88,99455
2006-05-22,281.52,283.01,254.44,256.14,295637
2006-05-23,256.14,283.48,256.14,278.38,299103
2006-05-24,282.75,282.75,264.59,267.56,148710
2006-05-25,270.13,280.29,269.45,276.47,73725
2006-05-26,281.5,287.51,276.48,287.51,113004
2006-05-29,288.03,292.14,282.77,290.32,65534
2006-05-30,291.48,294.08,272.64,274.34,182738
2006-05-31,268.03,273.92,261.95,271.38,233673
2006-06-01,270.42,274.7,266.61,272.67,105864
2006-06-02,276.94,282.24,275.1,278.5,100086
2006-06-05,279.7,279.7,266.89,270.04,174861
2006-06-06,265.14,265.14,259.94,260.9,260347
2006-06-07,260.9,263.75,257.69,261.7,214980
2006-06-08,253.76,258.81,247.56,255,210359
2006-06-09,257.18,264.5,255.7,259.99,142725
2006-06-12,258.04,267.35,253.27,254.78,140833
2006-06-13,250.21,250.21,241.28,246.14,226006
2006-06-14,246.06,246.53,240.92,244.71,176332
2006-06-19,255.49,267.04,255.49,265.8,146295
2006-06-20,264.84,267.09,258.98,267.09,77402
2006-06-21,263.61,267.3,259.1,266.6,91476
2006-06-22,268.99,274.62,268.99,271.61,131382
2006-06-23,274.23,275.18,272.33,275.18,92000
2006-06-26,280.16,283.75,277.14,282.12,169610
2006-06-27,284.71,284.95,278.77,279.61,138419
2006-06-28,276.61,279,274.92,275.28,150916
2006-06-29,278.04,284.53,278.04,282.02,156587
2006-06-30,286.17,291.76,286.12,289.39,239450
2006-07-03,290.42,297.26,288.06,296.85,103656
2006-07-04,292.7,296.47,290.13,294.47,110167
2006-07-05,292.05,292.42,280.13,281.48,156166
2006-07-06,283.93,288.32,281.98,285.18,157218
2006-07-07,288.22,291.26,284.12,284.51,101766
2006-07-10,285.61,287.46,282.08,286.6,50411
2006-07-11,284.32,288.22,280.97,281.38,84017
2006-07-12,282.79,284.33,274.71,277.95,152597
2006-07-13,277.14,277.14,262.81,264.76,239557
2006-07-14,260.79,265.31,259.04,262.81,135794
2006-07-17,263.25,263.25,252.86,256.61,155221
2006-07-18,254.8,266.52,254.75,260.18,209729
2006-07-19,258.98,266.48,257.66,262.76,186309
2006-07-20,266.6,268.21,261.63,262.81,117309
2006-07-21,262.71,262.85,256.14,257.71,139470
2006-07-24,257.95,264.22,253.03,264.13,106177
2006-07-25,266.95,274.68,266.95,271.68,141149
2006-07-26,271.36,276.85,267.8,276.85,129386
2006-07-27,279.13,282.12,276.84,278.04,178116
2006-07-28,278.04,279.84,271.91,276.12,109328
2006-07-31,279.83,279.93,267.8,270.33,171081
2006-08-01,270.41,274.32,268.5,273.91,149866
2006-08-02,271.88,277.49,268.99,271.51,190825
2006-08-03,266.8,269.44,262.38,263.05,378709
2006-08-04,263.75,271.37,262.33,268.82,176751
2006-08-07,268.64,268.82,262.33,264.67,101662
2006-08-08,268.57,269.17,266.03,267.17,90318
2006-08-09,269.48,275.17,266.85,268.38,198281
2006-08-10,264.71,270.37,262.97,265.92,124975
2006-08-11,267.56,267.56,262.04,262.97,72569
2006-08-14,263.26,266.61,261.86,265.67,96935
2006-08-15,263.6,264.78,259.08,264.52,141990
2006-08-16,264.91,265.88,261.48,265.25,125606
2006-08-17,266.11,269.75,263.27,268.38,96832
2006-08-18,269.38,272.52,264.49,265.48,77716
2006-08-21,266.6,266.6,259.48,261.43,117939
2006-08-22,262.53,262.53,258.89,261.49,141465
2006-08-23,260.91,266.96,260.32,263.6,120567
2006-08-24,263.08,264.71,260.86,260.86,89689
2006-08-25,261.64,263.16,259.34,260.47,96515
2006-08-28,260.5,261.86,255.95,259.84,78240
2006-08-29,258.04,259.91,255.43,258.04,129703
2006-08-30,256.61,264.23,254.89,260.18,113633
2006-08-31,260,261.38,257.41,257.79,106913
2006-09-01,256.53,257.36,249.04,254.97,212670
2006-09-04,255.53,263.26,254.34,259.94,137053
2006-09-05,261.26,261.26,258.22,259.91,78347
2006-09-06,259.95,266.5,258.05,259.03,183894
2006-09-07,259.71,259.8,253.76,254.23,120039
2006-09-08,255.66,257.56,251.54,252.42,145245
2006-09-11,251.66,252.33,247.61,247.99,138629
2006-09-12,247.85,252.31,245.83,250.91,137473
2006-09-13,252.32,255.18,251.17,251.5,127286
2006-09-14,251.38,257.34,251.38,254.77,179587
